state,municipality,description,refs,size,date,violence,n_casualties,property_damage&looting,police_repression,arrests ,curfew,checked,checker,url,Notes
Arizona,Tucson,"Hundreds of protesters protested in downtown Tucson on May 30. The protests included multiple downtown businessesÂ‰Ã›Âª windows being broken as well as a dumpster being set on fire. By the end of the protest, protesters peacefully stood in front of police, who were in full riot gear.[20] It was estimated that rioters caused more than US$200,000 of damage, and at least four arrests were made. Tucson Chief of Police, Chris Magnus, said that many of the people who incited the violence were not from the area.[21] The following night, more protests occurred. The protest began downtown, and eventually made its way to the University of Arizona campus, where police appeared to push into the crowd of protesters. Eight people were arrested during the second night of protests.[22] On June 2, hundreds of people gathered for a candlelight vigil to honor George Floyd at the Dunbar Pavilion. This event was widely regarded as peaceful.[23] On Friday, June 5, around 2,000 people gathered at the University of Arizona's campus for a March for Justice Rally. The event was characterized as a ""peaceful and healing space."".[24] On Saturday, June 6, thousands gathered to affirm that Black Lives matter. The event featured local Black artists and musicians and speakers called for defunding the police and encouraged attendees to denounce white supremacy.[25]",http://www.tucsonsentinel.com/local/report//053020_protests_tucson/ https://www.kold.com/2020/05/30/tucson-leaders-address-violence-destruction-following-downtown-protest-against-george-floyds-death/ https://tucson.com/news/local/8-arrested-in-second-night-of-protests-in-tucson-dozens-help-clean-up/article_3ad8521d-0c8f-5ac5-b048-32a6cab6ae23.html,100,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,
Arizona,Tucson,"Hundreds of protesters protested in downtown Tucson on May 30. The protests included multiple downtown businessesÂ‰Ã›Âª windows being broken as well as a dumpster being set on fire. By the end of the protest, protesters peacefully stood in front of police, who were in full riot gear.[20] It was estimated that rioters caused more than US$200,000 of damage, and at least four arrests were made. Tucson Chief of Police, Chris Magnus, said that many of the people who incited the violence were not from the area.[21] The following night, more protests occurred. The protest began downtown, and eventually made its way to the University of Arizona campus, where police appeared to push into the crowd of protesters. Eight people were arrested during the second night of protests.[22] On June 2, hundreds of people gathered for a candlelight vigil to honor George Floyd at the Dunbar Pavilion. This event was widely regarded as peaceful.[23] On Friday, June 5, around 2,000 people gathered at the University of Arizona's campus for a March for Justice Rally. The event was characterized as a ""peaceful and healing space."".[24] On Saturday, June 6, thousands gathered to affirm that Black Lives matter. The event featured local Black artists and musicians and speakers called for defunding the police and encouraged attendees to denounce white supremacy.[25]",http://www.tucsonsentinel.com/local/report//053020_protests_tucson/ https://www.kold.com/2020/05/30/tucson-leaders-address-violence-destruction-following-downtown-protest-against-george-floyds-death/ https://tucson.com/news/local/8-arrested-in-second-night-of-protests-in-tucson-dozens-help-clean-up/article_3ad8521d-0c8f-5ac5-b048-32a6cab6ae23.html,2000,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,
Arizona,Tucson,"Hundreds of protesters protested in downtown Tucson on May 30. The protests included multiple downtown businessesÂ‰Ã›Âª windows being broken as well as a dumpster being set on fire. By the end of the protest, protesters peacefully stood in front of police, who were in full riot gear.[20] It was estimated that rioters caused more than US$200,000 of damage, and at least four arrests were made. Tucson Chief of Police, Chris Magnus, said that many of the people who incited the violence were not from the area.[21] The following night, more protests occurred. The protest began downtown, and eventually made its way to the University of Arizona campus, where police appeared to push into the crowd of protesters. Eight people were arrested during the second night of protests.[22] On June 2, hundreds of people gathered for a candlelight vigil to honor George Floyd at the Dunbar Pavilion. This event was widely regarded as peaceful.[23] On Friday, June 5, around 2,000 people gathered at the University of Arizona's campus for a March for Justice Rally. The event was characterized as a ""peaceful and healing space."".[24] On Saturday, June 6, thousands gathered to affirm that Black Lives matter. The event featured local Black artists and musicians and speakers called for defunding the police and encouraged attendees to denounce white supremacy.[25]",http://www.tucsonsentinel.com/local/report//053020_protests_tucson/ https://www.kold.com/2020/05/30/tucson-leaders-address-violence-destruction-following-downtown-protest-against-george-floyds-death/ https://tucson.com/news/local/8-arrested-in-second-night-of-protests-in-tucson-dozens-help-clean-up/article_3ad8521d-0c8f-5ac5-b048-32a6cab6ae23.html,1000,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,
Arizona,Yuma,"On May 30, over 150 activists displayed signs at a busy intersection and chanted ""I Can't Breathe.""[26]",https://kyma.com/news/top-stories/2020/05/30/i-cant-breathe-protesters-gather-in-yuma/,150,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,
Arkansas,Bentonville,"On June 1, protesters gathered at the Bentonville Town Square; the protest was originally postponed from the original date after receiving online threats, however, over 1,000 individuals still showed up to protest. Initially, the protest was peaceful; however, agitators began throwing damaging police vehicles, threatening officers, throwing rocks, glass bottles, chains and fireworks at officers as the sun set. The Benton County Sheriff's Office warned the agitators to disperse. After a couple minutes of further assault by the agitators, Benton County Sheriff's Office began releasing tear gas and firing beanbag rounds at the agitators after having being struck by thrown objects and having ""threatening language"" thrown their way in the form of ""fuck the police"" as well as public calls for ""bagging a cop."" Immediately following the initial round of teargas, on individual in the crowd fired rounds in the air from a pistol. It is unknown if this individual was identified or located. Most protesters left following this, but the agitators continuously returned to confront officers resulting in multiple surrounding agencies being called in to support the BCSO.[3]",https://www.4029tv.com/article/protesters-gather-in-bentonville-despite-online-threats/32735249,1000,01/06,1,0,1,1,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Cabot,"On June 4, hundreds of protesters peacefully marched from Plaza Boulevard to the Cabot Police Department to demand justice for George Floyd.[4]",https://www.fox16.com/news/local-news/peaceful-protest-in-happening-in-cabot/,100,04/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Conway,"On May 31, protesters in Conway marched from downtown Conway towards the Faulkner County Courthouse. The protests eventually spilled onto Interstate 40 at the exit on Oak Street. Authorities made arrests and used tear gas to remove protesters from the interstate. Protesters largely remained on Oak Street close to the interstate for the remainder of the night.[5]",https://katv.com/news/local/tear-gas-arrests-at-conway-protest-crowd-gathers-for-2nd-night-at-arkansas-capitol,Unknown,31/05,0,0,0,1,1,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,El Dorado,"On May 30, a small number of people demonstrated at Old City Park against police brutality. The following day, around 100 protesters gathered at City Hall. On June 1, another demonstration of about 50 protesters took place at Old City Park. All events were peaceful.[6]",https://www.eldoradonews.com/news/2020/jun/02/el-dorado-residents-say-black-lives-matter/,100,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,El Dorado,"On May 30, a small number of people demonstrated at Old City Park against police brutality. The following day, around 100 protesters gathered at City Hall. On June 1, another demonstration of about 50 protesters took place at Old City Park. All events were peaceful.[6]",https://www.eldoradonews.com/news/2020/jun/02/el-dorado-residents-say-black-lives-matter/,50,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Fayetteville,"Dozens of protesters demonstrated peacefully at the corner of College Avenue and Lafayette Street from 1 to 6 p.m. on May 30.[7] Around 4,000 people attended a peaceful protest at the Fayetteville Square on June 2.[8]",https://www.5newsonline.com/article/news/they-join-hundreds-of-protestors-around-the-country-who-are-protesting-about-george-floyds-death/527-93cf67ff-a36c-42e6-8b6c-73a026db6b2e https://www.4029tv.com/article/protests-against-racism-held-on-fayetteville-square/32748148,12,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Fayetteville,"Dozens of protesters demonstrated peacefully at the corner of College Avenue and Lafayette Street from 1 to 6 p.m. on May 30.[7] Around 4,000 people attended a peaceful protest at the Fayetteville Square on June 2.[8]",https://www.5newsonline.com/article/news/they-join-hundreds-of-protestors-around-the-country-who-are-protesting-about-george-floyds-death/527-93cf67ff-a36c-42e6-8b6c-73a026db6b2e https://www.4029tv.com/article/protests-against-racism-held-on-fayetteville-square/32748148,4000,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Fort Smith,"Hundreds of protesters were on Rogers Avenue and Garrison Avenue on May 31, 2020.[9][10]",https://www.swtimes.com/news/20200531/scores-of-fort-smith-demonstrators-protest-george-floyd-death https://www.4029tv.com/article/hundreds-protest-george-floyds-death-in-fort-smith/32724514,100,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Jonesboro,"On May 31 and June 1, hundreds of protesters demonstrated in Jonesboro, shutting down roads.[11][12][13]",https://katv.com/news/local/jonesboro-to-close-downtown-street-for-2nd-day-of-protests https://www.kait8.com/2020/05/31/march-justice-set-jonesboro-sunday/ https://www.kait8.com/2020/06/01/traffic-alert-south-main-street-closed-rally/,100,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Jonesboro,"On May 31 and June 1, hundreds of protesters demonstrated in Jonesboro, shutting down roads.[11][12][13]",https://katv.com/news/local/jonesboro-to-close-downtown-street-for-2nd-day-of-protests https://www.kait8.com/2020/05/31/march-justice-set-jonesboro-sunday/ https://www.kait8.com/2020/06/01/traffic-alert-south-main-street-closed-rally/,100,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Little Rock,"On May 30 about 400 to 500 people took part in a peaceful protest on the steps of the Arkansas State Capitol.[14] During the evening, protesters clashed with police as protesters shot fireworks at police, police fired tear gas at protesters, some windows were broken in businesses across the street, and Interstate 630 was briefly blocked on two occasions.[15] A new mural was also added on West 7th Street.[16]",https://www.thv11.com/article/life/hundreds-demand-justice-during-peaceful-protests-in-little-rock/91-3e79e3e5-0401-4f30-a055-e6fe0e4a68c8 https://www.arkansasonline.com/news/2020/may/31/in-lr-rally-near-capitol-turns-violent-/ https://www.thv11.com/article/life/artists-add-george-floyd-portrait-to-civil-rights-mural-in-little-rock/91-b921ea53-f8aa-4634-84db-b76ed3db73ee,400,30/05,1,0,1,1,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Pine Bluff,"On June 4, a ""drive-in rally"" took place at the Pine Bluff Civic Center, where 300 people turned up but remained in their cars to avoid spreading the coronavirus. A group of speakers implored attendees to involve themselves in the political process in order to make change happen.[17]",https://www.arkansasonline.com/news/2020/jun/07/pine-bluff-organizers-host-drive-in-rally/,300,04/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Rogers,"On June 5, a crowd of protesters demonstrated outside City Hall to support Black Lives Matter.[18] On June 10, another group of protesters marched to City Hall chanting slogans such as ""I can't breathe"" and ""No justice, no peace"". In both protests, demonstrators took a knee for eight minutes and forty-six seconds to honor George Floyd.[19]","https://www.nwahomepage.com/knwa/last-night-exemplified-what-it-means-to-have-a-peaceful-protest-the-city-of-rogers-praises-friday-demonstration-honoring-george-floyd/ , https://www.arkansasonline.com/news/2020/jun/11/second-protest-in-rogers-calls-for-end-to-police/",Unknown,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Rogers,"On June 5, a crowd of protesters demonstrated outside City Hall to support Black Lives Matter.[18] On June 10, another group of protesters marched to City Hall chanting slogans such as ""I can't breathe"" and ""No justice, no peace"". In both protests, demonstrators took a knee for eight minutes and forty-six seconds to honor George Floyd.[19]","https://www.nwahomepage.com/knwa/last-night-exemplified-what-it-means-to-have-a-peaceful-protest-the-city-of-rogers-praises-friday-demonstration-honoring-george-floyd/ , https://www.arkansasonline.com/news/2020/jun/11/second-protest-in-rogers-calls-for-end-to-police/",Unknown,10/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Russellville,"On May 31, nearly 200 protesters gathered outside Pope County Courthouse and peacefully demonstrated in support of Black Lives Matter and George Floyd.[20]",https://www.fox16.com/news/local-news/protesters-gather-outside-russellville-courthouse/,200,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
Arkansas,Texarkana,"On Saturday afternoon, May 30, 70 to 100 protesters gathered peacefully at the State Line Post Office to listen to speeches, then marched to downtown before returning northward to a parking lot at State Line and Arkansas Boulevard, where the crowd grew and passing motorists honked in support.[21",https://www.texarkanagazette.com/news/texarkana/story/2020/may/30/residents-rally-state-line-post-office-protest-george-floyd-death/829168/,100,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arkansas,
California,Arcata,About 200 protesters marched around the plaza on June 1.[6],,200,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,
