president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Adults,6/18/2020,1/16/2019,1/18/2019,SurveyMonkey,D-,2277,a,.1604531,0,42,56,38.700425,55.292989,"","",https://docs.google.com/spreadsheets/d/1T02QEtddqViub5XugYrZuE0YDdqK47O8BNtttzZ5O3U/edit#gid=998920788,57364,92771,1/22/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/14/2019,1/20/2019,Ipsos,B-,2302,a,.09807889,0,40.6,55.1,40.800751,53.991105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57369,92804,1/22/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/17/2019,1/18/2019,YouGov,B,1000,a,.12847859,0,38,55,38.113778,57.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ogjl4fltc/tabs_Trump_Tweets_20190117.pdf,57354,92748,1/18/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/17/2019,1/19/2019,Morning Consult,B/C,2200,a,.23330885,0,40,55,39.061907,55.975862,"","",https://morningconsult.com/wp-content/uploads/2019/01/190137_crosstabs_HOLLYWOOD_Adults_v1.pdf,57416,92896,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/15/2019,1/21/2019,Ipsos,B-,2306,a,.09864006,0,40.5,55,40.700751,53.891105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57368,92803,1/22/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/16/2019,1/20/2019,AP-NORC,"",1062,a,1.4569949,0,34,65,35.289317,60.687833,"","",http://apnorc.org/PDFs/AP-NORC%20Omnibus%20January%202019/topline_release_1.pdf,57389,92838,1/23/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/18/2019,1/20/2019,YouGov,B,1000,a,.12772433,0,38,54,38.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m6e9fl3l35/tabs_Trump_Tweets_20190118.pdf,57355,92752,1/20/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/16/2019,1/22/2019,Ipsos,B-,2105,a,.09030213,0,40.5,54.8,40.700751,53.691105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57388,92894,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/17/2019,1/20/2019,Morning Consult,B/C,2201,a,.23299326,0,40,55,39.061907,55.975862,"","",https://morningconsult.com/wp-content/uploads/2019/01/190139_crosstabs_NEW_YEARS_Adults_v1_AP.pdf,63128,114911,12/16/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/17/2019,1/20/2019,American Research Group,B,1100,a,1.4016035,0,41,54,42.519748,51.380434,"","",https://americanresearchgroup.com/economy/,57362,92769,1/22/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/19/2019,1/20/2019,YouGov,B,1000,a,.12657304,0,40,55,40.113778,57.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gmr5y44xm/tabs_Trump_Tweets_20190119.pdf,57356,92754,1/20/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/18/2019,1/21/2019,CBS News,A,1102,a,1.9708289,0,36,59,36.79134,58.525422,"","",https://www.cbsnews.com/news/pelosi-has-edge-over-trump-on-budget-negotiations-says-cbs-news-poll/,57379,92822,1/23/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/17/2019,1/23/2019,Ipsos,B-,2303,a,.09889712,0,39.8,55.7,40.000751,54.591105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57425,92924,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/20/2019,1/21/2019,YouGov,B,1000,a,.12545385,0,38,54,38.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1qpx9wf9xq/tabs_Trump_Tweets_20190120.pdf,57361,92762,1/21/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/20/2019,1/22/2019,YouGov,B,1500,a,.18818078,0,40,52,40.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/183c0vbnai/econTabReport.pdf,57383,92829,1/23/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/18/2019,1/24/2019,Ipsos,B-,2323,a,.09975818,0,39.3,56.3,39.500751,55.191105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57424,92923,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/21/2019,1/22/2019,YouGov,B,1000,a,.12599642,0,40,54,40.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qivo425mjn/tabs_Trump_Tweets_20190121.pdf,57378,92818,1/22/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/19/2019,1/25/2019,Ipsos,B-,2447,a,.10494787,0,38.9,56.8,39.100751,55.691105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57423,92922,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/20/2019,1/23/2019,NBC News/The Wall Street Journal,A-,900,a,1.5245786,0,43,54,42.199651,55.046794,"","",https://www.nbcnews.com/politics/meet-the-press/wrong-track-public-sours-nation-s-direction-after-shutdown-n963051,57402,92864,1/27/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/22/2019,1/23/2019,YouGov,B,1000,a,.12655042,0,39,54,39.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lpkkz4pe28/tabs_Trump_Tweets_20190122.pdf,57391,92842,1/23/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/21/2019,1/24/2019,ABC News/The Washington Post,A+,1001,a,2.1242966,0,37,58,37.260019,56.772749,"","",https://apps.washingtonpost.com/g/page/national/washington-post-abc-news-poll-jan-21-24/2355/,57396,92853,1/25/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/20/2019,1/26/2019,Ipsos,B-,2612,a,.11178471,0,39,57.3,39.200751,56.191105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57422,92921,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/21/2019,1/27/2019,Ipsos,B-,2931,a,.12507876,0,38.9,56.9,39.100751,55.791105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57421,92920,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/23/2019,1/24/2019,YouGov,B,1000,a,.12711615,0,41,54,41.113778,56.348656,"","",https://today.yougov.com/topics/politics/articles-reports/2019/01/23/president-trump-daily-job-approval,57394,92847,1/24/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/21/2019,1/27/2019,Gallup,B,1017,a,1.1327558,0,37,59,36.966264,57.783303,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57432,92940,1/30/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/24/2019,1/25/2019,YouGov,B,1000,a,.12703085,0,39,54,39.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/22uzshymdg/tabs_Trump_Tweets_20190124.pdf,57399,92858,1/25/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/22/2019,1/28/2019,Ipsos,B-,2947,a,.12544552,0,39.3,56.6,39.500751,55.491105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57420,92919,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/24/2019,1/25/2019,Morning Consult,B/C,1168,a,.11800973,0,37,56,36.061907,56.975862,"","",https://morningconsult.com/wp-content/uploads/2019/01/MorningConsult-US-Political-Chaos-Crosstabs.pdf,57401,92863,1/27/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/23/2019,1/29/2019,Ipsos,B-,2786,a,.11836924,0,39.3,56.6,39.500751,55.491105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57434,93005,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/25/2019,1/27/2019,Monmouth University,A+,805,a,1.8020903,0,41,54,40.688245,55.502566,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_012819.pdf/,57410,92879,1/28/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/24/2019,1/28/2019,Morning Consult,B/C,2201,a,.21769521,0,40,55,39.061907,55.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190152_crosstabs_SUPER_Adults_v1_ML.pdf,57440,92953,2/1/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/25/2019,1/27/2019,YouGov,B,1000,a,.12631548,0,40,55,40.113778,57.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/weul0qpulh/tabs_Trump_Tweets_20190125.pdf,57403,92865,1/27/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/24/2019,1/27/2019,Morning Consult,B/C,2201,a,.21769521,0,40,54,39.061907,54.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190151_crosstabs_HOLLYWOOD_REPORTER_Adults_v1_ML-2.pdf,57541,93200,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/24/2019,1/30/2019,Ipsos,B-,2917,a,.12376285,0,38.5,57,38.700751,55.891105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57462,93018,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/26/2019,1/27/2019,YouGov,B,1000,a,.12565513,0,39,55,39.113778,57.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pnr8dmwlil/tabs_Trump_Tweets_20190126.pdf,57404,92867,1/27/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/25/2019,1/31/2019,Ipsos,B-,3007,a,.12756189,0,39.1,56.6,39.300751,55.491105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57461,93017,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/27/2019,1/28/2019,YouGov,B,1000,a,.12500617,0,42,52,42.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dpn58c7pqo/tabs_Trump_Tweets_20190127.pdf,57414,92888,1/28/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/27/2019,1/29/2019,YouGov,B,1500,a,.18750925,0,37,53,37.113778,55.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3kv2h8ad3b/econTabReport.pdf,57431,92936,1/30/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/24/2019,2/1/2019,IBD/TIPP,A/B,905,a,1.5957902,0,39,57,39.96704,56.551245,"","",https://www.investors.com/politics/ibd-tipp-poll-trump-approval-public-mood/,57451,92993,2/4/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/28/2019,1/29/2019,YouGov,B,1000,a,.12561374,0,41,51,41.113778,53.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hh0961cq54/tabs_Trump_Tweets_20190128.pdf,57429,92932,1/29/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/26/2019,2/1/2019,Ipsos,B-,2933,a,.12463316,0,39.3,56.5,39.500751,55.391105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57460,93016,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/29/2019,1/30/2019,YouGov,B,1000,a,.12616856,0,39,56,39.113778,58.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/snn9tb3tsw/tabs_Trump_Tweets_20190129.pdf,57435,92944,1/30/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/29/2019,1/31/2019,Morning Consult,B/C,2201,a,.21724711,0,42,53,41.061907,53.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190166_crosstabs_SUPERBOWL_Adults_v1_ML.pdf,57521,93148,2/14/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/27/2019,2/2/2019,Ipsos,B-,2780,a,.11854968,0,39.2,56.3,39.400751,55.191105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57459,93015,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/30/2019,1/31/2019,YouGov,B,1000,a,.1267351,0,41,52,41.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6vs64emovb/tabs_Trump_Tweets_20190130.pdf,57438,92949,2/1/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/28/2019,2/3/2019,Ipsos,B-,2459,a,.10539439,0,39.9,56,40.100751,54.891105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57458,93014,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/30/2019,2/3/2019,Morning Consult,B/C,2201,a,.21333859,0,41,54,40.061907,54.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190172_crosstabs_FEMALE_DIRECTORS_Adults_v1.pdf,57571,93272,2/22/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/30/2019,2/2/2019,CNN/SSRS,B/C,1011,a,1.2537831,0,40,55,40.246351,54.510576,"","",http://cdn.cnn.com/cnn/2019/images/02/03/rel2a.-.trump.pdf,57448,92985,2/4/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/29/2019,2/4/2019,Ipsos,B-,2442,a,.10520228,0,39.1,56.6,39.300751,55.491105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57457,93013,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/31/2019,2/1/2019,YouGov,B,1000,a,.12671443,0,41,53,41.113778,55.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gvq052hzq/tabs_Trump_Tweets_20190131.pdf,57444,92966,2/2/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/1/2019,2/3/2019,Morning Consult,B/C,2203,a,.21667164,0,39,56,38.061907,56.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190203_crosstabs_HOLLYWOOD_REPORTER_Adults_v1_HS.pdf,57493,93085,2/12/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/1/2019,2/2/2019,YouGov,B,1000,a,.12604296,0,40,54,40.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cb55gi6llk/tabs_Trump_Tweets_20190201.pdf,57446,92981,2/3/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/30/2019,2/5/2019,Ipsos,B-,2285,a,.09891217,0,38.1,57.5,38.300751,56.391105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57470,93091,2/12/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/2/2019,2/3/2019,YouGov,B,1000,a,.12538321,0,38,54,38.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lrkhduzlwj/tabs_Trump_Tweets_20190202.pdf,57447,92983,2/3/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,1/31/2019,2/6/2019,Ipsos,B-,2493,a,.10830505,0,38.9,56.7,39.100751,55.591105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57510,93127,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/1/2019,2/7/2019,Ipsos,B-,2403,a,.10466183,0,37.4,58.2,37.600751,57.091105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57509,93126,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/3/2019,2/4/2019,YouGov,B,1000,a,.12473485,0,37,54,37.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/32mq8wvr9j/tabs_Trump_Tweets_20190203.pdf,57455,92999,2/4/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/2/2019,2/5/2019,YouGov,B,1500,a,.18710228,0,40,52,40.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/er2vitqfsn/econTabReport.pdf,57468,93039,2/6/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/4/2019,2/5/2019,YouGov,B,1000,a,.12534231,0,40,52,40.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ls0jggbjvr/tabs_Trump_Tweets_20190204.pdf,57464,93032,2/5/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/2/2019,2/8/2019,Ipsos,B-,2324,a,.10126047,0,37.4,58.2,37.600751,57.091105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57508,93125,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/3/2019,2/9/2019,Ipsos,B-,2345,a,.1019446,0,37.3,58.2,37.500751,57.091105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57507,93124,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/5/2019,2/6/2019,YouGov,B,1000,a,.12598141,0,41,52,41.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t6eodiq0nb/tabs_Trump_Tweets_20190205.pdf,57471,93046,2/7/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/1/2019,2/10/2019,Gallup,B,1016,a,1.0438277,0,44,52,43.966264,50.783303,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57504,93103,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/4/2019,2/10/2019,Ipsos,B-,2292,a,.09916092,0,37.2,58.7,37.400751,57.591105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57506,93123,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/6/2019,2/8/2019,Morning Consult,B/C,2201,a,.23440737,0,42,54,41.061907,54.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190210_crosstabs_SUPERBOWL_Adults_v1.pdf,57522,93149,2/14/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/6/2019,2/7/2019,YouGov,B,1000,a,.12663208,0,39,53,39.113778,55.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/waoy2e614z/tabs_Trump_Tweets_20190206.pdf,57478,93060,2/8/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/5/2019,2/11/2019,Ipsos,B-,2249,a,.09656101,0,38,58,38.200751,56.891105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57505,93122,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/7/2019,2/8/2019,YouGov,B,1000,a,.12663208,0,41,51,41.113778,53.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6o1fiip07l/tabs_Trump_Tweets_20190207.pdf,57482,93066,2/8/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/8/2019,2/9/2019,YouGov,B,1000,a,.12596095,0,40,52,40.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n11jpu255k/tabs_Trump_Tweets_20190208.pdf,57484,93071,2/10/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/6/2019,2/12/2019,Ipsos,B-,2065,a,.08772602,0,39,57.6,39.200751,56.491105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57513,93198,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/7/2019,2/10/2019,Morning Consult,B/C,2201,a,.22200724,0,44,51,43.061907,51.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190211_crosstabs_NEW_YEARS_Adults_v1.pdf,57502,114910,12/16/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/9/2019,2/10/2019,YouGov,B,1000,a,.12530154,0,41,53,41.113778,55.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/617js2m8hq/tabs_Trump_Tweets_20190209.pdf,57485,93073,2/10/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/7/2019,2/13/2019,Ipsos,B-,2218,a,.09292598,0,39.9,56.3,40.100751,55.191105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57551,93231,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/8/2019,2/14/2019,Ipsos,B-,2382,a,.09817669,0,41.1,54.9,41.300751,53.791105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57550,93230,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/10/2019,2/12/2019,YouGov,B,1500,a,.18701071,0,40,52,40.113778,54.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vsfatxbh8x/econTabReport.pdf,57512,93130,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/10/2019,2/11/2019,YouGov,B,1000,a,.1246738,0,40,54,40.113778,56.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7f3ouua2z8/tabs_Trump_Tweets_20190210.pdf,57492,93083,2/11/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/11/2019,2/12/2019,YouGov,B,1000,a,.12530154,0,41,51,41.113778,53.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0yo9imtptc/tabs_Trump_Tweets_20190211.pdf,57503,93100,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/9/2019,2/15/2019,Ipsos,B-,2611,a,.10573548,0,41.3,54.7,41.500751,53.591105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57549,93229,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/12/2019,2/13/2019,YouGov,B,1000,a,.12594054,0,43,51,43.113778,53.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/razcwznotq/tabs_Trump_Tweets_20190212.pdf,57516,93140,2/13/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/10/2019,2/16/2019,Ipsos,B-,2759,a,.10973589,0,41.1,54.7,41.300751,53.591105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57548,93228,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/13/2019,2/14/2019,YouGov,B,1000,a,.1265911,0,42,50,42.113778,52.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g2rvsv4q8k/tabs_Trump_Tweets_20190213.pdf,57525,93152,2/14/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/11/2019,2/17/2019,Ipsos,B-,2952,a,.11534513,0,41.4,54.3,41.600751,53.191105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57547,93227,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/14/2019,2/15/2019,YouGov,B,1000,a,.1265911,0,43,51,43.113778,53.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dljiqpag3h/tabs_Trump_Tweets_20190214.pdf,57531,93164,2/15/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/12/2019,2/18/2019,Ipsos,B-,3156,a,.12115238,0,41.5,54.4,41.700751,53.291105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57546,93226,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/14/2019,2/18/2019,Morning Consult,B/C,2201,a,.14481401,0,41,52,40.061907,52.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190227_crosstabs_NEW_YEARS_Adults_v1.pdf,63127,114909,12/16/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/15/2019,2/16/2019,YouGov,B,1000,a,.12594054,0,44,50,44.113778,52.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ljsrianvw1/tabs_Trump_Tweets_20190215.pdf,57533,93182,2/17/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/13/2019,2/19/2019,Ipsos,B-,3320,a,.1252999,0,41.4,54.5,41.600751,53.391105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57559,93333,2/26/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/14/2019,2/17/2019,Morning Consult,B/C,2202,a,.1448798,0,40,55,39.061907,55.975862,"","",https://morningconsult.com/wp-content/uploads/2019/02/190229_crosstabs_HOLLYWOOD_REPORTER1to11_Adults_v1_ML.pdf,57580,93295,2/26/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/16/2019,2/17/2019,YouGov,B,1000,a,.12530154,0,41,55,41.113778,57.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7p4rj5h7vv/tabs_Trump_Tweets_20190216.pdf,57534,93184,2/18/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/14/2019,2/20/2019,Ipsos,B-,3512,a,.13049574,0,40.7,55.3,40.900751,54.191105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57591,93332,2/26/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/17/2019,2/18/2019,YouGov,B,1000,a,.1246738,0,41,53,41.113778,55.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hbdm80tlee/tabs_Trump_Tweets_20190217.pdf,57539,93190,2/19/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/15/2019,2/21/2019,Ipsos,B-,3494,a,.12807041,0,40.4,55.5,40.600751,54.391105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57590,93331,2/26/2019,18:10:35 18 Jun 2020
Donald Trump,Adults,6/18/2020,2/17/2019,2/19/2019,YouGov,B,1500,a,.18701071,0,44,48,44.113778,50.348656,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,57555,93237,2/20/2019,18:10:35 18 Jun 2020
